;datetime;height;number;sample;name;ball;rate;combustion;combustion_bool;VIS3_peak_y;VIS3_base_y1;VIS3_base_y2;VIS3_base_width;VIS3_half_y1;VIS3_half_y2;VIS3_half_width;VIS3_integral;VIS3_slope_pos;VIS3_slope_neg;IR3_peak_y;IR3_base_y1;IR3_base_y2;IR3_base_width;IR3_half_y1;IR3_half_y2;IR3_half_width;IR3_integral;IR3_slope_pos;IR3_slope_neg;VIS1_peak_y;VIS1_base_y1;VIS1_base_y2;VIS1_base_width;VIS1_half_y1;VIS1_half_y2;VIS1_half_width;VIS1_integral;VIS1_slope_pos;VIS1_slope_neg;VIS2_peak_y;VIS2_base_y1;VIS2_base_y2;VIS2_base_width;VIS2_half_y1;VIS2_half_y2;VIS2_half_width;VIS2_integral;VIS2_slope_pos;VIS2_slope_neg;IR2_peak_y;IR2_base_y1;IR2_base_y2;IR2_base_width;IR2_half_y1;IR2_half_y2;IR2_half_width;IR2_integral;IR2_slope_pos;IR2_slope_neg;Mikro_peak_y;Mikro_base_y1;Mikro_base_y2;Mikro_base_width;Mikro_half_y1;Mikro_half_y2;Mikro_half_width;Mikro_integral;Mikro_slope_pos;Mikro_slope_neg;Piezo_peak_y;Piezo_base_y1;Piezo_base_y2;Piezo_base_width;Piezo_half_y1;Piezo_half_y2;Piezo_half_width;Piezo_integral;Piezo_slope_pos;Piezo_slope_neg;IR1_peak_y;IR1_base_y1;IR1_base_y2;IR1_base_width;IR1_half_y1;IR1_half_y2;IR1_half_width;IR1_integral;IR1_slope_pos;IR1_slope_neg
10;22-03-2023_09-51-44;40;0;BLANK;BLANK_0;10;100000;none;False;0,004664533233964541;0,0024141692750105233;0,0024141692741372718;3,1050017784137724e-06;0,0023322666169840467;0,00233226661698116;1,4732758259279125e-06;-2,726028158780863e-07;-13,053722978705082;-8,852540256249995;0,0020269162164723298;0,0014264719499651204;0,0014264719499651204;2,4796325528513133e-06;0,001013458108236276;0,001013458108236276;1,2513859651219154e-06;-1,5545873703123875e-07;-11,083394960322948;-13,857204857280749;0,001875893364484113;0,00021861469796507224;0,00021861469796507224;1,4610445167121194e-06;0,0009379466822420565;0,0009379466822420565;4,906966700934652e-07;3,884140273573282e-08;2,296175161855132;-2,766029754056433;0,0026558066736409314;0,0003250736929396665;0,0003250736929396665;-5,219351129710087e-05;0,001327903336820431;0,0013279033368204518;0,0010151629551230605;1,6358659406590666e-07;3,974648897417353;-4,15305792349497;0,011097657945195682;0,0003076687146804308;0,0003076687146804308;1,9694953698237548e-06;0,005548828972597841;0,005548828972597841;5,034971380352399e-07;2,7344861365171885e-07;14,993279508264436;-17,018532074553264;2,601920981179258;0,09340116832962371;0,09340116832962371;0,03317077549357881;1,300960490589629;1,300960490589629;0,02184752276500443;0,08796946999427034;458,87161328881973;-33,927442484112305;0,024399193023518097;0,00034446827586208264;0,00034446827586208264;0,03016198099982181;0,012199596511759031;0,012199596511759031;0,0006204518726571014;3,527689885354634e-05;23,907849796737764;-2,8385937286159577;0,0017594725358596186;0,00021003682758696384;0,00021003682758696384;8,591781856779067e-06;0,0008797362679298093;0,0008797362679298093;8,345052777984215e-06;-3,886815761396269e-08;-0,43083185638465693;-2,0392116466360903
11;22-03-2023_09-52-44;40;1;BLANK;BLANK_1;10;100000;none;False;0,004764018563527372;0,0024097603929857095;0,002409760392112105;3,114881198100848e-06;0,0023820092817652405;0,002382009281762354;1,4725282993106029e-06;-2,6992627814953984e-07;-12,858710679854994;-8,773327360902385;0,001937200773350245;0,001422781784185259;0,001422781784185259;2,4886974471617377e-06;0,0009686003866752335;0,0009686003866752335;1,2504457619186091e-06;-1,5576480536599825e-07;-11,23358566998786;-13,587195103441445;0,0018612368741647567;0,00021666066780758747;0,00021666066780758747;1,4759148099723646e-06;0,0009306184370823783;0,0009306184370823783;4,899332025554462e-07;3,8805449597617025e-08;2,2728175139598648;-2,736228627097873;0,002516735692612876;0,00032246104867071504;0,00032246104867071504;-5,14303282625726e-05;0,0012583678463064032;0,001258367846306424;0,0010159738763858349;1,602660858433065e-07;3,7245694672448337;-3,951250430161707;0,011056716921355902;0,0003045186769041106;0,0003045186769041106;1,984080292299502e-06;0,005528358460677896;0,005528358460677951;5,026104162463279e-07;2,737913292956416e-07;14,92291267964788;-16,894070210728728;2,601842119214086;0,09340560463999925;0,09340560463999925;0,033196816239117;1,300921059607043;1,300921059607043;0,021846305098802338;0,08798034926389134;458,90115361384903;-33,93043430574903;0,024395909322681535;0,00034447638862950176;0,00034447638862950176;0,030162496866357795;0,01219795466134075;0,01219795466134075;0,0006204617739311388;3,5271954700658605e-05;23,902380447538633;-2,8385134243645984;0,002052592453134494;0,00021045308170521615;0,00021045308170521615;8,472178011871529e-06;0,001026296226567247;0,001026296226567247;8,192876138735772e-06;-2,8815795450754786e-08;0,10019319433422424;-2,404666169489758
12;22-03-2023_09-53-44;40;2;BLANK;BLANK_2;10;100000;none;False;0,00442949234270662;0,0024083872530513205;0,002408387252178472;3,1193504095427467e-06;0,0022147461713548644;0,0022147461713522;1,4719027612812907e-06;-2,7558207570962625e-07;-13,479660006652466;-8,113561843555544;0,00261030046870947;0,0014216172808518717;0,0014216172808518713;2,5009133307130407e-06;0,001305150234354957;0,001305150234354957;1,248904027636156e-06;-1,387675246585052e-07;-10,025158414813177;-14,221605537139794;0,0018437900585882572;0,00021603944288428557;0,00021603944288428557;1,4830527012428711e-06;0,0009218950292941286;0,0009218950292941286;4,895629477920324e-07;3,8655072220933107e-08;2,2393384981026543;-2,705033248521403;0,0024741138338595647;0,00032168133017587003;0,00032168133017587003;-4,8319634888723635e-05;0,0012370569169297407;0,0012370569169297685;0,0010191179941597406;1,590572177622043e-07;3,6421067742722926;-3,8851130499959936;0,011023367466446055;0,000303558370240444;0,000303558370240444;1,993690248953893e-06;0,005511683733222972;0,005511683733223027;5,012536462378388e-07;2,736414686811808e-07;14,85238259054961;-16,785380904813223;2,6017728807047455;0,0934060122287966;0,0934060122287966;0,033167897410907116;1,3008864403523728;1,3008864403523728;0,02184505019340255;0,08796183177851824;458,91431763692106;-33,928758869085165;0,024380741967521838;0,0003444800286335946;0,0003444800286335946;0,030158728998213997;0,012190370983760898;0,012190370983760898;0,000620514272378073;3,526046981822867e-05;23,88921108541305;-2,838012757679344;0,002196946801647004;0,00021132786205147478;0,00021132786205147478;8,669997197272749e-06;0,001098473400823502;0,001098473400823502;8,373360909368074e-06;-2,4360146862658364e-08;0,3567145537408578;-2,557190164734152
13;22-03-2023_09-54-44;40;3;BLANK;BLANK_3;10;100000;none;False;0,004458014406818922;0,0024101440059407665;0,0024101440050678627;3,114741539100934e-06;0,0022290072034110153;0,002229007203408351;1,4722697582106385e-06;-2,755208965865455e-07;-13,429518199915947;-8,269953914365942;0,00248197640687553;0,00142308972196179;0,0014230897219617896;2,4948591017872547e-06;0,001240988203437876;0,001240988203437876;1,2495356534166734e-06;-1,426621422387299e-07;-10,259288353818647;-14,159293476848916;0,001852101246263907;0,00021681814644794375;0,00021681814644794418;1,4762432305491432e-06;0,0009260506231319535;0,0009260506231319535;4,898655089045626e-07;3,8685447357380974e-08;2,25376198862935;-2,721281995180405;0,002529383784003761;0,00032271268796374474;0,00032271268796374474;-4,92722216718644e-05;0,0012646918920018388;0,0012646918920018665;0,0010181437604653287;1,6041214164054757e-07;3,742802501073726;-3,966282260421565;0,01104141170753803;0,0003048066615708501;0,0003048066615708501;1,9863584941629485e-06;0,005520705853768959;0,005520705853769015;5,018154072754548e-07;2,7346259550959954e-07;14,886074285099767;-16,84709338206312;2,6018112107161926;0,09340447248978209;0,09340447248978209;0,03316581041792686;1,3009056053580963;1,3009056053580963;0,021845696397528248;0,08796219402388514;458,9015301880927;-33,92816447946279;0,024385031350140737;0,0003444766101603526;0,0003444766101603526;0,030159279064738437;0,012192515675070351;0,012192515675070351;0,0006204995004173372;3,5264456882599644e-05;23,893820034274725;-2,838142441064832;0,0020652636513570077;0,0002109899105106303;0,0002109899105106303;8,665166128448874e-06;0,0010326318256785039;0,0010326318256785039;8,383449018490484e-06;-2,8765290548070683e-08;0,11927390048060715;-2,399100647931675
14;22-03-2023_09-55-44;40;4;BLANK;BLANK_4;10;100000;none;False;0,004688504509473557;0,0024062205926222444;0,002406220591748742;3,1236281575739813e-06;0,0023442522547387767;0,00234425225473589;1,4717633837957306e-06;-2,70491561232483e-07;-12,9923324819365;-8,436277097641778;0,0021812223842907486;0,0014198129775302173;0,0014198129775302173;2,50034186010009e-06;0,0010906111921454853;0,0010906111921454853;1,2491469244953847e-06;-1,482958732019823e-07;-10,788172343819497;-13,695275936984217;0,0018439557291328873;0,00021508765934305984;0,00021508765934306028;1,4891447934265489e-06;0,0009219778645664437;0,0009219778645664437;4,892781567420429e-07;3,872276884801524e-08;2,2427997933399695;-2,702830255169445;0,0024053805854120924;0,00032037966016972095;0,00032037966016972095;-4,9535264728234416e-05;0,0012026902927060115;0,0012026902927060323;0,0010179147053021873;1,5752624685555272e-07;3,5217344241419823;-3,7877486017698914;0,011016229983251136;0,00030200002321368116;0,00030200002321368116;1,998255513386928e-06;0,005508114991625512;0,005508114991625568;5,014353499475539e-07;2,7400614058344485e-07;14,847593818153769;-16,764912514382104;2,6017605792758665;0,09340872732736731;0,09340872732736731;0,03320123373481359;1,3008802896379332;1,3008802896379332;0,021844956424776685;0,08797944040230654;458,92670613017225;-33,93166769336909;0,024387074119185517;0,0003444833637464612;0,0003444833637464612;0,030161228483910046;0,012193537059592741;0,012193537059592741;0,0006204916021341279;3,526366944042731e-05;23,892957214881203;-2,8382418799198073;0,0023131890395912125;0,00021112197276198727;0,00021112197276198727;8,480761319789275e-06;0,0011565945197956062;0,0011565945197956062;8,171926829510573e-06;-2,0099223134454055e-08;0,5700721211185282;-2,717375890850576
15;22-03-2023_09-56-44;40;5;BLANK;BLANK_5;10;100000;none;False;0,004697739472387941;0,0024062337399145314;0,0024062337390410326;3,1238635482792136e-06;0,0023488697361959687;0,002348869736193082;1,4717788446238185e-06;-2,7027009881410574e-07;-12,975663387632721;-8,448410158461229;0,0021875356406544366;0,0014198249397478191;0,0014198249397478191;2,5005738825566897e-06;0,0010937678203274404;0,0010937678203274404;1,2491647174264799e-06;-1,4813572170377235e-07;-10,776749067898436;-13,703547580503482;0,0018442851139731653;0,00021509546001166526;0,0002150954600116657;1,489339272393178e-06;0,0009221425569865827;0,0009221425569865827;4,893031185362136e-07;3,873373408636763e-08;2,243385163123179;-2,703280694474671;0,0024057881888682603;0,00032038899663234307;0,00032038899663234307;-4,953020971226285e-05;0,0012028940944340955;0,0012028940944341163;0,001017918524538423;1,5754124247108592e-07;3,5224562188919606;-3,788330305540228;0,011018429211211433;0,00030201105872848955;0,00030201105872848955;1,998499657634146e-06;0,005509214605605717;0,005509214605605717;5,014611220593249e-07;2,740776081111211e-07;14,851561554350496;-16,76777888530546;2,601763019233529;0,0934087057226978;0,0934087057226978;0,033201111979945554;1,3008815096167645;1,3008815096167645;0,021844984557663812;0,08797953258773204;458,92671732083903;-33,93164538918144;0,024387202338314623;0,0003444832946612235;0,0003444832946612235;0,03016131260860948;0,012193601169157294;0,012193601169157294;0,0006204914599933691;3,5263825006171985e-05;23,89305988234824;-2,838247968756715;0,0023145738966528495;0,00021112547877444614;0,00021112547877444614;8,481300734654263e-06;0,0011572869483264248;0,0011572869483264248;8,172313375000756e-06;-2,0052365607192948e-08;0,5725733109865132;-2,719110546972672
16;22-03-2023_09-57-44;40;6;BLANK;BLANK_6;10;100000;none;False;0,004698475706204075;0,002411084266338012;0,002411084265464611;3,1122066916940066e-06;0,002349237853103592;0,0023492378531009273;1,4727159873499025e-06;-2,713320469784186e-07;-12,98406591503226;-8,732715596367598;0,0020451683164344203;0,0014238886528172966;0,0014238886528172966;2,4871534440599807e-06;0,0010225841582173212;0,0010225841582173212;1,2505970851414874e-06;-1,536911543248835e-07;-11,04332922497315;-13,75197740325325;0,0018643546280132373;0,00021724703099306646;0,00021724703099306646;1,4718519855279989e-06;0,0009321773140066186;0,0009321773140066186;4,901594954691615e-07;3,8806411058725236e-08;2,277187031013625;-2,742929744030107;0,0025585682741454396;0,00032325013583414924;0,00032325013583414924;-5,133646889092839e-05;0,0012792841370726851;0,001279284137072706;0,001016054896062281;1,61246378746179e-07;3,7991410198053757;-4,011472620987149;0,011067798774736293;0,00030546771087459944;0,00030546771087459944;1,980413017749224e-06;0,005533899387368202;0,005533899387368146;5,027686012700134e-07;2,7369749680485986e-07;14,940588957314958;-16,924967175528764;2,601861978531338;0,09340415995509699;0,09340415995509699;0,033184859655316035;1,300930989265669;1,300930989265669;0,02184658614102601;0,08797471314215981;458,89277531063743;-33,929239307106464;0,024395385111935515;0,0003444740529966195;0,0003444740529966195;0,03016194987904434;0,01219769255596774;0,01219769255596774;0,0006204642329646144;3,5272407317292874e-05;23,902793536462852;-2,8384877199913827;0,0019716432601317724;0,00021041334608110237;0,00021041334608110237;8,534305566259724e-06;0,0009858216300658862;0,0009858216300658862;8,263855979550409e-06;-3,164721427752971e-08;-0,04701586937312641;-2,3006945571104893
17;22-03-2023_09-58-44;40;7;BLANK;BLANK_7;10;100000;none;False;0,004723183215529225;0,0024079861103732145;0,0024079861094996598;3,1191762142690016e-06;0,002361591607766389;0,0023615916077632804;1,4721406879438037e-06;-2,702827404971417e-07;-12,931077945663674;-8,600757875665295;0,0020571071600323787;0,001421293393451871;0,001421293393451871;2,4944423128120416e-06;0,0010285535800163004;0,0010285535800163004;1,249790412229965e-06;-1,5208372311672466e-07;-11,014686765543956;-13,638478305706258;0,0018524865067020557;0,00021587156335245525;0,00021587156335245525;1,4824649753772425e-06;0,0009262432533510279;0,0009262432533510279;4,895973590506879e-07;3,8760454143365266e-08;2,257613530388852;-2,719379294698598;0,0024609222711937523;0,0003214172422660107;0,0003214172422660107;-5,048448150072747e-05;0,0012304611355968414;0,0012304611355968623;0,001016943017765266;1,5889116781091812e-07;3,62291134744342;-3,869305614708992;0,011035740376316716;0,0003032556715539597;0,0003032556715539597;1,9910865214274755e-06;0,0055178701881583025;0,005517870188158358;5,020142923930176e-07;2,738749124303144e-07;14,883930670168525;-16,828535905580907;2,601800535925755;0,09340717318523979;0,09340717318523979;0,033199065571921316;1,3009002679628776;1,3009002679628776;0,02184562138416047;0,08797986410462377;458,9139261417884;-33,931058434288275;0,02439144898122382;0,0003444798992163941;0,0003444798992163941;0,030161834633567444;0,012195724490611893;0,012195724490611893;0,0006204767354128863;3,5267760215294733e-05;23,897634608720907;-2,8383756225299;0,002182429127342289;0,00021078635856278203;0,00021078635856278203;8,476289860875392e-06;0,0010912145636711446;0,0010912145636711446;8,182272635626447e-06;-2,4473128468359534e-08;0,33429892777041914;-2,560442811462792
18;22-03-2023_09-59-44;40;8;BLANK;BLANK_8;10;100000;none;False;0,004651483716263005;0,0024093012188639924;0,002409301217990639;3,116344780725334e-06;0,002325741858133279;0,0023257418581303924;1,4723180687643771e-06;-2,71836150938281e-07;-13,067545910377248;-8,552057403917388;0,00216086586554054;0,0014223922872721737;0,0014223922872721737;2,492743628072547e-06;0,001080432932770381;0,001080432932770381;1,2499298734987795e-06;-1,5011683974108548e-07;-10,832045837810256;-13,797746176505143;0,0018553846706570037;0,00021645272609219744;0,00021645272609219744;1,4782724982884552e-06;0,0009276923353285019;0,0009276923353285019;4,898070107682891e-07;3,8754105445571744e-08;2,261592800920454;-2,7257801187606816;0,0025024831170888523;0,0003222001051210303;0,0003222001051210303;-5,039399213973097e-05;0,0012512415585443915;0,0012512415585444123;0,0010170214912842215;1,5986146363676847e-07;3,6970017035039575;-3,929140003020848;0,0110453560777235;0,0003041973485145761;0,0003041973485145761;1,9872564840457124e-06;0,00552267803886175;0,00552267803886175;5,021552960088562e-07;2,737334349210784e-07;14,898961790371004;-16,857521956432038;2,6018187686045655;0,09340574290345054;0,09340574290345054;0,03318719015803238;1,3009093843022828;1,3009093843022828;0,02184588367112606;0,08797416652594191;458,9055403781323;-33,92987830510415;0,024390839291058397;0,0003444776096403369;0,0003444776096403369;0,030161231563121033;0,012195419645529178;0,012195419645529178;0,0006204792892068678;3,526810912143255e-05;23,8979792526671;-2,8383458589320796;0,002100556696298439;0,0002107442855970289;0,0002107442855970289;8,538057805353595e-06;0,0010502783481492195;0,0010502783481492195;8,25299477944762e-06;-2,7335785646642993e-08;0,1854224041510406;-2,455314761668774
19;22-03-2023_10-00-44;40;9;BLANK;BLANK_9;10;100000;none;False;0,004464171048761401;0,0024101527708022914;0,00241015276992939;3,11489846623776e-06;0,0022320855243824766;0,002232085524379812;1,4722800654293638e-06;-2,7537325497428494e-07;-13,418405470380094;-8,278042621579061;0,002486185244451544;0,0014230976967735246;0,0014230976967735242;2,495013783424999e-06;0,0012430926222258831;0,0012430926222258831;1,2495475153707363e-06;-1,4255537457325435e-07;-10,251672836538091;-14,164807905861835;0,0018523208361574395;0,00021682334689368055;0,00021682334689368098;1,4763728831935648e-06;0,0009261604180787197;0,0009261604180787197;4,898821501006766e-07;3,869275751628271e-08;2,2541522351515084;-2,7215822880505414;0,0025296555196412246;0,00032271891227215934;0,00032271891227215934;-4,9268851661216475e-05;0,0012648277598205707;0,0012648277598205984;0,0010181463066228193;1,6042213871757056e-07;3,743283697573702;-3,966670062935151;0,011042877859511635;0,0003048140185807225;0,0003048140185807225;1,986521256994434e-06;0,005521438929755762;0,0055214389297558175;5,018325886833015e-07;2,735102405280538e-07;14,888719442564366;-16,84900429601214;2,6018128373546343;0,09340445808666907;0,09340445808666907;0,03316572924801483;1,3009064186773172;1,3009064186773172;0,021845715152786334;0,08796225548083547;458,9015376485372;-33,928149610004354;0,02438511682956014;0,0003444765641035275;0,0003444765641035275;0,03015933514787139;0,012192558414780053;0,012192558414780053;0,0006204994056568313;3,526456059309609e-05;23,89388847925275;-2,8381465002894375;0,002066186889398136;0,00021099224785226954;0,00021099224785226954;8,665525738358893e-06;0,001033093444699068;0,001033093444699068;8,383706715483949e-06;-2,873405219656215e-08;0,12094136039263503;-2,400257085346425
20;19-04-2023_13-46-44;40;3100;BLANK_Ball15mm;BLANK_3100;15;100000;none;False;0,005477808429942055;0,0019270594105883308;0,0019270594097249745;4,534627908228648e-06;0,0027389042149770226;0,0027389042149701393;1,3827227184760672e-06;-9,774411375347325e-08;-11,013566932959748;22,221149688647074;0,03581676320091898;0,0010189033069769003;0,0010189033069769003;4,243657750730584e-06;0,0179083816004596;0,0179083816004596;1,0952577426763259e-06;8,880169926140782e-07;50,72035513118726;-30,078567267923518;-0,00015208337536740113;4,008048026821025e-06;4,008048026821025e-06;3,476120492990272e-06;-7,604168768370057e-05;-7,604168768370057e-05;4,2177140267972123e-07;3,817839693881394e-08;-1,1807821698322698;1,3453582588314958;-0,012679156811050155;3,9782458879786525e-05;3,9782458879786525e-05;0,0001938843212670546;-0,006339578405525105;-0,006339578405525091;0,0012664259802976302;-2,0760561801483936e-07;-23,924891559370366;18,33996711907386;0,007531431507235786;-3,761048836311816e-05;-3,761048836311816e-05;4,139255746703338e-06;0,0037657157536178376;0,003765715753617893;3,7041662480921974e-07;3,6956854135226824e-07;8,340263848639438;-1,9879947974475272;2,5929973556253416;0,09383060970896831;0,09383060970896831;0,03401308125366113;1,2964986778126708;1,2964986778126708;0,021690262656859645;0,08811752308249643;462,4471370561252;-34,104505847552346;0,02339359771930065;0,0003453798411864719;0,0003453798411864719;0,030092897261565135;0,011696798859650307;0,011696798859650307;0,000624090735554046;3,433591032257846e-05;22,772925697675216;-2,8099609926597484;0,03924276956435574;0,00030080845169844813;0,000300808451698448;8,198081644380904e-06;0,01962138478217787;0,01962138478217787;3,717530568401122e-06;1,2193576111574696e-06;67,19886031338064;-47,30436575208245
21;19-04-2023_13-47-44;40;3101;BLANK_Ball15mm;BLANK_3101;15;100000;none;False;0,028724082008118934;0,001664713457467124;0,001664713456539419;5,029598963940656e-06;0,014362041004065462;0,014362041004059023;1,3565912693246527e-06;3,637635140133825e-07;32,95172465047017;-3,587695111900757;-0,004926007953925504;0,0007999945102467616;0,0007999945102467616;4,292802544806272e-06;-0,002463003976962308;-0,002463003976962308;1,100084533671916e-06;5,5286031829174915e-09;-21,620978294435645;22,387791141172784;-0,00040905902581435394;-0,00011181188488828533;-0,00011181188488828533;4,214977045069705e-06;-0,00020452951290717697;-0,00020452951290717697;3,809044315791788e-07;4,1991121302388285e-08;-1,3135082012855435;2,061105274628545;-0,020988191461643033;-0,00011750844600532002;-0,00011750844600532002;9,576095690522885e-05;-0,010494095730821558;-0,01049409573082153;0,0011703180231701308;-3,9695564483376524e-07;-38,57590448708433;30,1831616938492;0,0059341904510201715;-0,0002262297091811449;-0,0002262297091811449;4,729410549565625e-06;0,0029670952255100302;0,0029670952255100858;3,693286279499972e-07;3,9624916808848293e-07;6,23527481600388;2,1632356171588754;2,5903297557739124;0,09414377969914388;0,09414377969914388;0,03740809556001385;1,2951648778869562;1,2951648778869562;0,021659167473719845;0,08984318096103008;463,9989116985443;-34,41339014856778;0,02389107533496254;0,0003458112253537214;0,0003458112253537214;0,030311318588086892;0,011945537667481253;0,011945537667481253;0,0006222324477119428;3,452372759573232e-05;23,009993920298403;-2,828315695985653;0,053843907810463276;0,0002880957745875881;0,0002880957745875881;-1,0625708019850106e-05;0,026921953905231638;0,026921953905231638;-1,6664584423508016e-05;1,7447633125297714e-06;93,89984888836875;-66,87329837025288
22;19-04-2023_13-48-44;40;3102;BLANK_Ball15mm;BLANK_3102;15;100000;none;False;0,02518412480217025;0,0011704569487199484;0,0011704569477885146;6,206413395232164e-06;0,012592062401094894;0,01259206240108468;1,2571356894875297e-06;4,056192692790045e-07;27,38799139632374;31,028158839478692;0,014272621431839383;0,00038572305463504576;0,00038572305463504576;5,708871466835612e-06;0,0071363107159199135;0,0071363107159199135;9,437024812782189e-07;6,850559623755326e-07;13,93129016341345;22,616056879607186;-0,0025721743393207347;-0,0003313034999563075;-0,0003313034999563075;5,996217521829665e-06;-0,0012860871696603673;-0,0012860871696603673;2,908413872448689e-07;3,2685550173608734e-08;-4,992779770342338;6,292123515551921;-0,03655042160162229;-0,0004089245174365248;-0,0004089245174365248;0,00030044316147481546;-0,018275210800811188;-0,01827521080081116;0,0013810708804096025;-7,76199092455298e-07;-66,80126389898436;52,94345053015505;0,000584599360162863;-0,0005784324299254393;-0,0005784324299254393;6,586716023961606e-06;0,00029229968008137597;0,0002922996800814315;2,2626170520105953e-07;4,272642939887137e-07;-3,49725068484895;18,897158161178822;2,5797390165211933;0,09460046087384698;0,09460046087384698;0,03879424070903854;1,2898695082605967;1,2898695082605967;0,021487535225267834;0,09016248152298503;467,47881662338136;-34,64038378243438;0,022943298118054456;0,0003467647554922786;0,0003467647554922786;0,030210488980732014;0,01147164905902721;0,01147164905902721;0,0006253807968073532;3,3564454823447214e-05;21,926544439537494;-2,7999030149232214;0,08899812582932004;0,00036578202508902573;0,00036578202508902573;-1,4305408210015777e-05;0,04449906291466002;0,04449906291466002;-2,430420476941806e-05;2,929862570937175e-06;157,3794063174729;-109,56782184297197
23;19-04-2023_13-49-44;40;3103;BLANK_Ball15mm;BLANK_3103;15;100000;none;False;0,03297844877310574;0,0016707701578431572;0,0016707701569170516;5,1380388572508425e-06;0,016489224386558865;0,016489224386552426;1,3637137703881198e-06;4,657869180275828e-07;40,63085032400204;-9,177158890841383;-0,002017614243765342;0,0008055052698972857;0,0008055052698972857;4,3996907518608985e-06;-0,001008807121882227;-0,001008807121882227;1,1082813889711553e-06;7,930726560657789e-08;-16,35849853385662;18,577206777481024;-0,0002573178731532927;-0,00010821826945452747;-0,00010821826945452747;4,304569700697829e-06;-0,00012865893657664634;-0,00012865893657664634;3,924038418640902e-07;4,704259211512878e-08;-1,0438397928575398;1,853596697977082;-0,020800416522711987;-0,00011320732031037039;-0,00011320732031037039;9,808970387976533e-05;-0,010400208261356035;-0,010400208261356007;0,0011720774705939363;-3,900474580939983e-07;-38,24338776514887;29,915182145839253;0,006947331752213404;-0,00022114586337997847;-0,00022114586337997847;4,841883028437327e-06;0,0034736658761066463;0,003473665876106702;3,812013357019643e-07;4,2917286007899543e-07;8,063133267054468;0,8427546031990687;2,5914537965399846;0,09413382685051644;0,09413382685051644;0,037352005474013274;1,2957268982699923;1,2957268982699923;0,021672127744497737;0,0898856489832747;464,0040670198154;-34,40311504562024;0,023950143379585793;0,0003457793991361219;0,0003457793991361219;0,0303500731915121;0,01197507168979288;0,01197507168979288;0,0006221669662448386;3,459539369120754e-05;23,05729081403467;-2,8311207040423265;0,054481884368913214;0,0002897109259446019;0,0002897109259446019;-1,0377210143301766e-05;0,027240942184456607;0,027240942184456607;-1,648651047758489e-05;1,766349658736772e-06;95,05209813355737;-67,67242051325758
24;19-04-2023_13-50-44;40;3104;BLANK_Ball15mm;BLANK_3104;15;100000;none;False;0,016644025918567174;0,0017313349001965234;0,001731334899303264;4,969149052596775e-06;0,008322012959290026;0,008322012959282699;1,3570048452920421e-06;1,4524261618306363e-07;10,194253068031685;14,34501490115872;0,020637210352683955;0,0008554061213882319;0,0008554061213882319;4,508863229936484e-06;0,010318605176342088;0,010318605176342088;1,0753182970673928e-06;6,022831748501715e-07;24,016045565317654;-6,70757274174116;-0,0005684573039605734;-8,238595053667187e-05;-8,238595053667187e-05;4,111843433981113e-06;-0,0002842286519802867;-0,0002842286519802867;3,917075808014795e-07;3,967221358205321e-08;-1,7458509468745262;2,2787423239603157;-0,018864952454644188;-7,665401766545959e-05;-7,665401766545959e-05;0,00018062358772027206;-0,009432476227322135;-0,009432476227322108;0,0012548980044503504;-3,5174888693309493e-07;-34,95252588431478;27,24579838655339;0,006205031152202833;-0,00017767735213182955;-0,00017767735213182955;4,723329377671095e-06;0,003102515576101361;0,0031025155761014167;3,506440322401958e-07;3,942520096745216e-07;6,29323232214972;2,1976809359215395;2,590396205216434;0,09404311153547426;0,09404311153547426;0,03578032016736605;1,295198102608217;1,295198102608217;0,021652496904289713;0,08897290404109995;463,69990041520225;-34,27961875255105;0,023491021980379494;0,00034571829400399597;0,00034571829400399597;0,030187138227311013;0,011745510990189726;0,011745510990189726;0,0006237023145338067;3,4291553121099894e-05;22,726571932707994;-2,8147085220444086;0,05153732304048719;0,0003072655203452756;0,0003072655203452755;-9,985833353169736e-07;0,025768661520243596;0,025768661520243596;-6,823831647407013e-06;1,649156977593595e-06;89,554382932127;-63,088981835426694
