datetime;height;number;rate;sample;ball;combustion;combustion_bool;name;VIS3_peak_y;VIS3_base_y1;VIS3_base_y2;VIS3_base_width;VIS3_half_y1;VIS3_half_y2;VIS3_half_width;VIS3_integral;VIS3_slope_pos;VIS3_slope_neg;IR3_peak_y;IR3_base_y1;IR3_base_y2;IR3_base_width;IR3_half_y1;IR3_half_y2;IR3_half_width;IR3_integral;IR3_slope_pos;IR3_slope_neg;VIS1_peak_y;VIS1_base_y1;VIS1_base_y2;VIS1_base_width;VIS1_half_y1;VIS1_half_y2;VIS1_half_width;VIS1_integral;VIS1_slope_pos;VIS1_slope_neg;VIS2_peak_y;VIS2_base_y1;VIS2_base_y2;VIS2_base_width;VIS2_half_y1;VIS2_half_y2;VIS2_half_width;VIS2_integral;VIS2_slope_pos;VIS2_slope_neg;IR2_peak_y;IR2_base_y1;IR2_base_y2;IR2_base_width;IR2_half_y1;IR2_half_y2;IR2_half_width;IR2_integral;IR2_slope_pos;IR2_slope_neg;Mikro_peak_y;Mikro_base_y1;Mikro_base_y2;Mikro_base_width;Mikro_half_y1;Mikro_half_y2;Mikro_half_width;Mikro_integral;Mikro_slope_pos;Mikro_slope_neg;Piezo_peak_y;Piezo_base_y1;Piezo_base_y2;Piezo_base_width;Piezo_half_y1;Piezo_half_y2;Piezo_half_width;Piezo_integral;Piezo_slope_pos;Piezo_slope_neg;IR1_peak_y;IR1_base_y1;IR1_base_y2;IR1_base_width;IR1_half_y1;IR1_half_y2;IR1_half_width;IR1_integral;IR1_slope_pos;IR1_slope_neg
22-03-2023_09-58-31;40;10;100000;BLANK;10;none;False;BLANK_10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5081065125940838;0,07985248026072554;0,07985248026072554;0,018689999999999984;0,2540532562970419;0,2540532562970419;0,011560000000000015;0,00548743282984674;104,72474276552835;-27,114089718039125;0,01758859659420523;0,00034574241494184137;0,00034574241494184137;0,008600000000000052;0,008794298297102616;0,008794298297102616;0,0008200000000000429;3,279325203300162e-05;19,244471678550212;-1,9408274141813917;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-58-52;40;11;100000;BLANK;10;none;False;BLANK_11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5108575294230858;0,09551499162382918;0,09551499162382918;0,018530000000000046;0,2554287647115429;0,2554287647115429;0,01158999999999999;0,005564474782315254;102,73483073845213;-26,475275772297564;0,01710557504781265;0,0003480389515711978;0,0003480389515711978;0,008769999999999945;0,008552787523906326;0,008552787523906326;0,0008899999999999464;3,4805322606795176e-05;19,727048743617882;-1,8398740550859611;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-59-09;40;12;100000;BLANK;10;none;False;BLANK_12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4977176420626411;0,10024459394286832;0,10024459394286832;0,017739999999999978;0,24885882103132054;0,24885882103132054;0,011540000000000106;0,0053064848248930915;98,9233542442291;-26,654040498097274;0,018099937028368925;0,0003513890464428097;0,0003513890464428097;0,008619999999999961;0,009049968514184463;0,009049968514184463;0,0008599999999999719;3,485661542804987e-05;20,0627909138388;-1,9913169215117181;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-59-31;40;13;100000;BLANK;10;none;False;BLANK_13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5059715666535354;0,10421637638718442;0,10421637638718442;0,01784999999999992;0,2529857833267677;0,2529857833267677;0,011619999999999964;0,005427305369035904;98,99520006169091;-26,814587632434666;0,01795611988462044;0,00034307228277641343;0,00034307228277641343;0,008680000000000021;0,00897805994231022;0,00897805994231022;0,0010000000000000009;3,4293505401545645e-05;21,094733339536916;-1,9519345967745985;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-59-52;40;14;100000;BLANK;10;none;False;BLANK_14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5020369657663356;0,1155571147946993;0,1155571147946993;0,017589999999999995;0,2510184828831678;0,2510184828831678;0,011580000000000035;0,0053244063790061635;98,29615797681161;-26,226952735524666;0,018075432237651547;0,0003528566231878532;0,0003528566231878532;0,008629999999999916;0,009037716118825773;0,009037716118825773;0,0008400000000000629;3,529734459738975e-05;21,137307668277668;-2,0010201929669367;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-00-05;40;15;100000;BLANK;10;none;False;BLANK_15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,49420537764690303;0,0885987814684287;0,0885987814684287;0,01808999999999994;0,24710268882345152;0,24710268882345152;0,011620000000000075;0,005366480875401878;101,53033874898414;-26,755846722262646;0,015704421603095407;0,00035129692774090983;0,00035129692774090983;0,007550000000000057;0,007852210801547703;0,007852210801547703;0,0007499999999999174;2,6196307208106106e-05;19,396279041570335;-1,966123564651109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-00-41;40;16;100000;BLANK;10;none;False;BLANK_16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5033736004184727;0,10366633081974704;0,10366633081974704;0,017809999999999993;0,25168680020923634;0,25168680020923634;0,011639999999999984;0,005372209327093737;100,00607221191058;-26,823866941995654;0,01799105138739835;0,0003490809475040487;0,0003490809475040487;0,008839999999999959;0,008995525693699175;0,008995525693699175;0,0010599999999999499;3,4009967482345505e-05;23,109430633465426;-1,927658641468731;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-01-03;40;17;100000;BLANK;10;none;False;BLANK_17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5053170474848756;0,10327970836740688;0,10327970836740688;0,017789999999999973;0,2526585237424378;0,2526585237424378;0,01158999999999999;0,005429253909891865;101,53227242404196;-27,011286519292177;0,01812346584986246;0,00034141088758651383;0,00034141088758651383;0,008619999999999961;0,00906173292493123;0,00906173292493123;0,0008699999999999264;3,450898971169902e-05;21,009044142577686;-2,0173205140822783;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-01-31;40;18;100000;BLANK;10;none;False;BLANK_18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4969091162941513;0,10264009952922613;0,10264009952922613;0,017850000000000033;0,24845455814707565;0,24845455814707565;0,01163000000000003;0,005405557391747074;97,28191686465709;-26,289438374322707;0,017536243265849422;0,00035108628480283715;0,00035108628480283715;0,008580000000000032;0,008768121632924711;0,008768121632924711;0,0008500000000000174;3,1089972546715226e-05;18,688862889107337;-1,9423106765696905;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-02-14;40;19;100000;BLANK;10;none;False;BLANK_19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5097349937526652;0,10986099390540793;0,10986099390540793;0,017710000000000004;0,2548674968763326;0,2548674968763326;0,011539999999999995;0,005378239569520556;99,2546111709695;-26,8858283072768;0,017085030456933065;0,00035159556853196745;0,00035159556853196745;0,008670000000000067;0,008542515228466533;0,008542515228466533;0,0008899999999999464;3,287357141125946e-05;19,79398008990154;-1,8584879132455532;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-52-38;40;2;100000;BLANK;10;none;False;BLANK_2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5029785057979559;0,1363075953857412;0,1363075953857412;0,017100000000000004;0,25148925289897794;0,25148925289897794;0,011680000000000024;0,005314588273611958;92,69361417796985;-25,804813040115455;0,016244207544705225;0,0003497322321527962;0,0003497322321527962;0,008029999999999982;0,008122103772352613;0,008122103772352613;0,0007699999999999374;3,0132489275376896e-05;20,316582703878854;-1,9149716464664561;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-02-39;40;20;100000;BLANK;10;none;False;BLANK_20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4976471072230567;0,07589377919542316;0,07589377919542316;0,027370000000000005;0,24882355361152836;0,24882355361152836;0,011599999999999944;0,006426013367908808;103,08641543867398;-17,22487599729452;0,017872558345375208;0,0003435756181200698;0,0003435756181200698;0,00835000000000008;0,008936279172687604;0,008936279172687604;0,0010599999999999499;3,38600076753262e-05;21,433266564677716;-2,0111362061385325;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-03-05;40;21;100000;BLANK;10;none;False;BLANK_21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5117947653647454;0,11494875734991006;0,11494875734991006;0,01759999999999995;0,2558973826823727;0,2558973826823727;0,011520000000000086;0,005375754412165825;100,23768530704058;-26,935438326479478;0,017770100132675014;0,00034166314958170257;0,00034166314958170257;0,008369999999999989;0,008885050066337507;0,008885050066337507;0,0011400000000000299;3,323880331566178e-05;21,904377476678278;-2,0139704409862436;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-03-26;40;22;100000;BLANK;10;none;False;BLANK_22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5083803127936003;0,08599754010214374;0,08599754010214374;0,01809000000000005;0,25419015639680015;0,25419015639680015;0,011580000000000035;0,005433939643449149;105,66173175521442;-27,85776479090358;0,01733826933370893;0,0003457622434479819;0,0003457622434479819;0,008830000000000005;0,008669134666854464;0,008669134666854464;0,0011400000000000299;3,272160252406856e-05;21,95102387291507;-1,8647081257302824;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-03-54;40;23;100000;BLANK;10;none;False;BLANK_23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4955882763943158;0,09542933479861007;0,09542933479861007;0,01786999999999994;0,2477941381971579;0,2477941381971579;0,011600000000000055;0,005329726957064678;99,18181271891063;-26,608028682415686;0,01589635337055826;0,0003532949524372096;0,0003532949524372096;0,00835000000000008;0,00794817668527913;0,00794817668527913;0,0008299999999999974;2,995098321482863e-05;18,047721160822007;-1,7908193538788784;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-04-11;40;24;100000;BLANK;10;none;False;BLANK_24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4927387711901646;0,10533152728263165;0,10533152728263165;0,017730000000000024;0,2463693855950823;0,2463693855950823;0,01154999999999995;0,005254246662298774;96,21749712707697;-25,981880351958203;0,01779075436550102;0,00034622653501952065;0,00034622653501952065;0,008569999999999967;0,00889537718275051;0,00889537718275051;0,001040000000000041;3,3499324431579026e-05;20,69388102977863;-1,955379578142387;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-04-28;40;25;100000;BLANK;10;none;False;BLANK_25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4836426126431396;0,09893546079926806;0,09893546079926806;0,01784999999999992;0,2418213063215698;0,2418213063215698;0,011599999999999944;0,005185818363410405;94,59980914256423;-25,594112455251057;0,01697671150085172;0,0003419369929949059;0,0003419369929949059;0,008500000000000063;0,00848835575042586;0,00848835575042586;0,0008499999999999064;3,167931472846472e-05;18,832530859117306;-1,8793106398392951;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-04-45;40;26;100000;BLANK;10;none;False;BLANK_26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4993801389123591;0,07001737419273708;0,07001737419273708;0,027680000000000038;0,24969006945617955;0,24969006945617955;0,011560000000000015;0,006457184358300196;107,31439915211507;-17,365412036383276;0,016858325484840876;0,00034141134714010867;0,00034141134714010867;0,00880000000000003;0,008429162742420438;0,008429162742420438;0,0007900000000000684;3,3908028102680245e-05;21,240887522762105;-1,825854165007688;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-05-10;40;27;100000;BLANK;10;none;False;BLANK_27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4926004898106266;0,09438519506653717;0,09438519506653717;0,01796999999999993;0,2463002449053133;0,2463002449053133;0,01163000000000003;0,005308974493090117;98,59449920872554;-26,33099974239278;0,01803742550554945;0,00034693885033270174;0,00034693885033270174;0,008940000000000059;0,009018712752774724;0,009018712752774724;0,001060000000000061;3,457039713484426e-05;20,922364262908587;-1,907492568662651;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-05-36;40;28;100000;BLANK;10;none;False;BLANK_28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,498438616567366;0,11359870419588906;0,11359870419588906;0,01761999999999997;0,249219308283683;0,249219308283683;0,01155000000000006;0,005273327307261965;97,4352260605824;-26,13710862900231;0,01800551480328979;0,0003408134982904878;0,0003408134982904878;0,008349999999999969;0,009002757401644895;0,009002757401644895;0,0005600000000000049;3,3134609771458395e-05;23,67033995953558;-2,0434849503724153;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_10-06-08;40;29;100000;BLANK;10;none;False;BLANK_29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5015327807026663;0,08535830266985;0,08535830266985;0,01810999999999996;0,25076639035133313;0,25076639035133313;0,01158999999999999;0,005391378472061696;103,52315683720734;-27,37134632485372;0,017810833298026418;0,0003501435357248396;0,0003501435357248396;0,008560000000000012;0,008905416649013209;0,008905416649013209;0,0008400000000000629;3,401743875561246e-05;20,379669879083735;-1,9830380580965965;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-52-56;40;3;100000;BLANK;10;none;False;BLANK_3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4593544842904052;0,10094678438394213;0,10094678438394213;0,01698999999999995;0,2296772421452026;0,2296772421452026;0,00936999999999999;0,004506404611807751;92,11316000114826;-25,392782618395007;0,017735944425680838;0,0003605004344208509;0,0003605004344208509;0,008599999999999997;0,008867972212840419;0,008867972212840419;0,0008400000000000074;3,376270109540663e-05;21,514646910342954;-1,9754026297775158;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-53-22;40;4;100000;BLANK;10;none;False;BLANK_4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4851147599769789;0,12704382166003236;0,12704382166003236;0,017020000000000035;0,24255737998848945;0,24255737998848945;0,01151000000000002;0,0050069777322710105;92,29655305019674;-25,26390885888647;0,017193673176007018;0,0003533054055742087;0,0003533054055742087;0,008329999999999949;0,008596836588003509;0,008596836588003509;0,0008200000000000429;2,9531133846372685e-05;20,631890239804527;-1,9732686258819319;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-53-46;40;5;100000;BLANK;10;none;False;BLANK_5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5011652060864806;0,10719567989639958;0,10719567989639958;0,017589999999999995;0,2505826030432403;0,2505826030432403;0,01153000000000004;0,005230517366845248;98,38219349081113;-26,63997456091923;0,017976795854865505;0,00034910616080796337;0,00034910616080796337;0,008660000000000001;0,008988397927432753;0,008988397927432753;0,0008399999999999519;3,50589596300713e-05;19,561543926646458;-1,9696865066118574;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-54-39;40;6;100000;BLANK;10;none;False;BLANK_6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4981754814678356;0,09713785479301155;0,09713785479301155;0,03191000000000005;0,2490877407339178;0,2490877407339178;0,01189999999999991;0,005806758485439966;22,074368045634323;-27,112103551408133;0,016705883749723406;0,0003633209682750488;0,0003633209682750488;0,008349999999999969;0,008352941874861703;0,008352941874861703;0,0008900000000000574;3,230270782796043e-05;21,10951300918597;-1,8975906214561784;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-55-03;40;7;100000;BLANK;10;none;False;BLANK_7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4965516379911397;0,093564251358938;0,093564251358938;0,017800000000000038;0,24827581899556986;0,24827581899556986;0,011480000000000046;0,005197346600513856;101,02972990177784;-27,040416732851934;0,016520529835033815;0,0003456300164307493;0,0003456300164307493;0,008349999999999969;0,008260264917516908;0,008260264917516908;0,0007899999999999574;3,1297200019702436e-05;20,335298548678377;-1,8735043514916718;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-55-25;40;8;100000;BLANK;10;none;False;BLANK_8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4990596908446412;0,09506855674127014;0,09506855674127014;0,017830000000000013;0,2495298454223206;0,2495298454223206;0,011560000000000015;0,005287720400415722;102,07854006882052;-27,109805449551086;0,016944212182434085;0,00034978192291076714;0,00034978192291076714;0,00871999999999995;0,008472106091217043;0,008472106091217043;0,0007899999999999574;3,3638227965407014e-05;21,713069190490362;-1,8494314165073296;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22-03-2023_09-58-08;40;9;100000;BLANK;10;none;False;BLANK_9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,504994442849844;0,08966216215535046;0,08966216215535046;0,018120000000000025;0,252497221424922;0,252497221424922;0,01156999999999997;0,0054350276276430255;101,57729245150823;-27,24658841854106;0,01743561298927035;0,00035537956390845635;0,00035537956390845635;0,00827;0,008717806494635175;0,008717806494635175;0,001080000000000081;3,2220707026816325e-05;20,693029434297674;-1,976089805038717;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
